5/2/2015
1:24:15 PM

0, CH+=0, CH-=199, Range=+/-10, y=a*26.8643-68.1-.131533
1, CH+=1, CH-=199, Range=+/-10, y=b*1318.19-1319.239
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
0.000000	2.529721	1.957842	1.396835	2.482542	-0.272349	1261.569288	1.396835	2.482542
0.000333	2.539859	1.973033	1.417122	2.482542	0.000000	1281.593313	1.417122	2.482542
0.000667	2.519583	1.947715	1.396835	2.477476	-0.544698	1248.219938	1.396835	2.477476
0.001000	2.509445	1.957842	1.391763	2.518006	-0.817047	1261.569288	1.391763	2.518006
0.001333	2.494238	1.967969	1.406979	2.518006	-1.225570	1274.918638	1.406979	2.518006
0.001667	2.539859	1.967969	1.396835	2.477476	0.000000	1274.918638	1.396835	2.477476
0.002000	2.524652	1.973033	1.401907	2.477476	-0.408523	1281.593313	1.401907	2.477476
0.002333	2.524652	1.973033	1.406979	2.487608	-0.408523	1281.593313	1.406979	2.487608
0.002667	2.529721	1.973033	1.376548	2.497741	-0.272349	1281.593313	1.376548	2.497741
0.003000	2.509445	1.973033	1.406979	2.502807	-0.817047	1281.593313	1.406979	2.502807
0.003333	2.524652	1.957842	1.401907	2.497741	-0.408523	1261.569288	1.401907	2.497741
0.003667	2.539859	1.957842	1.396835	2.482542	0.000000	1261.569288	1.396835	2.482542
0.004000	2.549997	1.973033	1.401907	2.482542	0.272349	1281.593313	1.401907	2.482542
0.004333	2.534790	1.947715	1.401907	2.487608	-0.136174	1248.219938	1.401907	2.487608
0.004667	2.544928	1.962906	1.406979	2.477476	0.136175	1268.243963	1.406979	2.477476
0.005000	2.534790	1.962906	1.396835	2.492675	-0.136174	1268.243963	1.396835	2.492675
0.005333	2.544928	1.973033	1.391763	2.502807	0.136175	1281.593313	1.391763	2.502807
0.005667	2.524652	1.967969	1.381620	2.482542	-0.408523	1274.918638	1.381620	2.482542
0.006000	2.529721	1.957842	1.396835	2.482542	-0.272349	1261.569288	1.396835	2.482542
0.006333	2.529721	1.957842	1.406979	2.477476	-0.272349	1261.569288	1.406979	2.477476
0.006667	2.529721	1.967969	1.391763	2.472409	-0.272349	1274.918638	1.391763	2.472409
0.007000	2.514514	1.952779	1.401907	2.497741	-0.680872	1254.894613	1.401907	2.497741
0.007333	2.509445	1.962906	1.396835	2.497741	-0.817047	1268.243963	1.396835	2.497741
0.007667	2.514514	1.973033	1.406979	2.507873	-0.680872	1281.593313	1.406979	2.507873
0.008000	2.549997	1.942652	1.406979	2.497741	0.272349	1241.545263	1.406979	2.497741
0.008333	2.534790	1.962906	1.401907	2.492675	-0.136174	1268.243963	1.401907	2.492675
0.008667	2.539859	1.952779	1.396835	2.472409	0.000000	1254.894613	1.396835	2.472409
0.009000	2.514514	1.952779	1.401907	2.507873	-0.680872	1254.894613	1.401907	2.507873
0.009333	2.544928	1.967969	1.406979	2.502807	0.136175	1274.918638	1.406979	2.502807
0.009667	2.544928	1.957842	1.401907	2.497741	0.136175	1261.569288	1.401907	2.497741
0.010000	2.529721	1.962906	1.396835	2.482542	-0.272349	1268.243963	1.396835	2.482542
0.010333	2.529721	1.967969	1.422194	2.487608	-0.272349	1274.918638	1.422194	2.487608
0.010667	2.529721	1.962906	1.401907	2.477476	-0.272349	1268.243963	1.401907	2.477476
0.011000	2.534790	1.967969	1.412051	2.472409	-0.136174	1274.918638	1.412051	2.472409
0.011333	2.524652	1.962906	1.401907	2.487608	-0.408523	1268.243963	1.401907	2.487608
0.011667	2.524652	1.962906	1.401907	2.497741	-0.408523	1268.243963	1.401907	2.497741
0.012000	2.519583	1.957842	1.391763	2.502807	-0.544698	1261.569288	1.391763	2.502807
0.012333	2.529721	1.957842	1.391763	2.497741	-0.272349	1261.569288	1.391763	2.497741
0.012667	2.534790	1.957842	1.396835	2.472409	-0.136174	1261.569288	1.396835	2.472409
0.013000	2.524652	1.973033	1.401907	2.482542	-0.408523	1281.593313	1.401907	2.482542
0.013333	2.509445	1.978096	1.391763	2.497741	-0.817047	1288.267988	1.391763	2.497741
0.013667	2.514514	1.957842	1.401907	2.507873	-0.680872	1261.569288	1.401907	2.507873
0.014000	2.509445	1.967969	1.401907	2.502807	-0.817047	1274.918638	1.401907	2.502807
0.014333	2.539859	1.962906	1.406979	2.502807	0.000000	1268.243963	1.406979	2.502807
0.014667	2.529721	1.957842	1.406979	2.497741	-0.272349	1261.569288	1.406979	2.497741
0.015000	2.544928	1.962906	1.396835	2.487608	0.136175	1268.243963	1.396835	2.487608
0.015333	2.539859	1.957842	1.391763	2.487608	0.000000	1261.569288	1.391763	2.487608
0.015667	2.529721	1.988224	1.396835	2.477476	-0.272349	1301.617338	1.396835	2.477476
0.016000	2.524652	1.962906	1.396835	2.502807	-0.408523	1268.243963	1.396835	2.502807
0.016333	2.539859	1.967969	1.396835	2.502807	0.000000	1274.918638	1.396835	2.502807
0.016667	2.544928	1.967969	1.406979	2.497741	0.136175	1274.918638	1.406979	2.497741
0.017000	2.534790	1.978096	1.396835	2.497741	-0.136174	1288.267988	1.396835	2.497741
0.017333	2.534790	1.978096	1.396835	2.477476	-0.136174	1288.267988	1.396835	2.477476
0.017667	2.539859	1.962906	1.376548	2.467343	0.000000	1268.243963	1.376548	2.467343
0.018000	2.509445	1.947715	1.396835	2.472409	-0.817047	1248.219938	1.396835	2.472409
0.018333	2.504376	1.962906	1.386691	2.492675	-0.953221	1268.243963	1.386691	2.492675
0.018667	2.524652	1.962906	1.401907	2.512940	-0.408523	1268.243963	1.401907	2.512940
0.019000	2.514514	1.937588	1.396835	2.518006	-0.680872	1234.870588	1.396835	2.518006
0.019333	2.534790	1.973033	1.406979	2.502807	-0.136174	1281.593313	1.406979	2.502807
0.019667	2.519583	1.957842	1.391763	2.467343	-0.544698	1261.569288	1.391763	2.467343
0.020000	2.504376	1.962906	1.401907	2.492675	-0.953221	1268.243963	1.401907	2.492675
0.020333	2.514514	1.962906	1.401907	2.502807	-0.680872	1268.243963	1.401907	2.502807
0.020667	2.509445	1.957842	1.386691	2.518006	-0.817047	1261.569288	1.386691	2.518006
0.021000	2.544928	1.952779	1.406979	2.502807	0.136175	1254.894613	1.406979	2.502807
0.021333	2.544928	1.962906	1.386691	2.482542	0.136175	1268.243963	1.386691	2.482542
0.021667	2.544928	1.967969	1.401907	2.487608	0.136175	1274.918638	1.401907	2.487608
0.022000	2.524652	1.962906	1.401907	2.472409	-0.408523	1268.243963	1.401907	2.472409
0.022333	2.524652	1.962906	1.396835	2.477476	-0.408523	1268.243963	1.396835	2.477476
0.022667	2.514514	1.962906	1.396835	2.477476	-0.680872	1268.243963	1.396835	2.477476
0.023000	2.504376	1.973033	1.412051	2.492675	-0.953221	1281.593313	1.412051	2.492675
0.023333	2.529721	1.962906	1.412051	2.487608	-0.272349	1268.243963	1.412051	2.487608
0.023667	2.524652	1.962906	1.401907	2.482542	-0.408523	1268.243963	1.401907	2.482542
0.024000	2.509445	1.962906	1.417122	2.482542	-0.817047	1268.243963	1.417122	2.482542
0.024333	2.519583	1.962906	1.396835	2.487608	-0.544698	1268.243963	1.396835	2.487608
0.024667	2.509445	1.937588	1.401907	2.502807	-0.817047	1234.870588	1.401907	2.502807
0.025000	2.509445	1.962906	1.417122	2.497741	-0.817047	1268.243963	1.417122	2.497741
0.025333	2.519583	1.952779	1.391763	2.507873	-0.544698	1254.894613	1.391763	2.507873
0.025667	2.524652	1.962906	1.396835	2.512940	-0.408523	1268.243963	1.396835	2.512940
0.026000	2.529721	1.957842	1.406979	2.502807	-0.272349	1261.569288	1.406979	2.502807
0.026333	2.544928	1.978096	1.391763	2.482542	0.136175	1288.267988	1.391763	2.482542
0.026667	2.544928	1.952779	1.412051	2.477476	0.136175	1254.894613	1.412051	2.477476
0.027000	2.494238	1.962906	1.417122	2.518006	-1.225570	1268.243963	1.417122	2.518006
0.027333	2.534790	1.973033	1.412051	2.507873	-0.136174	1281.593313	1.412051	2.507873
0.027667	2.544928	1.962906	1.401907	2.492675	0.136175	1268.243963	1.401907	2.492675
0.028000	2.529721	1.983160	1.396835	2.487608	-0.272349	1294.942663	1.396835	2.487608
0.028333	2.524652	1.973033	1.406979	2.477476	-0.408523	1281.593313	1.406979	2.477476
0.028667	2.534790	1.942652	1.406979	2.472409	-0.136174	1241.545263	1.406979	2.472409
0.029000	2.504376	1.957842	1.406979	2.472409	-0.953221	1261.569288	1.406979	2.472409
0.029333	2.519583	1.978096	1.406979	2.477476	-0.544698	1288.267988	1.406979	2.477476
0.029667	2.514514	1.962906	1.396835	2.492675	-0.680872	1268.243963	1.396835	2.492675
0.030000	2.514514	1.967969	1.396835	2.502807	-0.680872	1274.918638	1.396835	2.502807
0.030333	2.524652	1.973033	1.401907	2.507873	-0.408523	1281.593313	1.401907	2.507873
0.030667	2.529721	1.967969	1.401907	2.467343	-0.272349	1274.918638	1.401907	2.467343
0.031000	2.509445	1.947715	1.396835	2.482542	-0.817047	1248.219938	1.396835	2.482542
0.031333	2.504376	1.962906	1.401907	2.492675	-0.953221	1268.243963	1.401907	2.492675
0.031667	2.524652	1.952779	1.391763	2.507873	-0.408523	1254.894613	1.391763	2.507873
0.032000	2.509445	1.967969	1.401907	2.492675	-0.817047	1274.918638	1.401907	2.492675
0.032333	2.524652	1.952779	1.396835	2.502807	-0.408523	1254.894613	1.396835	2.502807
0.032667	2.534790	1.962906	1.396835	2.502807	-0.136174	1268.243963	1.396835	2.502807
0.033000	2.549997	1.952779	1.401907	2.482542	0.272349	1254.894613	1.401907	2.482542
0.033333	2.539859	1.962906	1.396835	2.492675	0.000000	1268.243963	1.396835	2.492675
0.033667	2.539859	1.983160	1.401907	2.477476	0.000000	1294.942663	1.401907	2.477476
0.034000	2.524652	1.973033	1.396835	2.492675	-0.408523	1281.593313	1.396835	2.492675
0.034333	2.539859	1.967969	1.376548	2.497741	0.000000	1274.918638	1.376548	2.497741
0.034667	2.539859	1.962906	1.412051	2.487608	0.000000	1268.243963	1.412051	2.487608
0.035000	2.529721	1.962906	1.406979	2.472409	-0.272349	1268.243963	1.406979	2.472409
0.035333	2.524652	1.962906	1.401907	2.472409	-0.408523	1268.243963	1.401907	2.472409
0.035667	2.524652	1.957842	1.406979	2.477476	-0.408523	1261.569288	1.406979	2.477476
0.036000	2.529721	1.973033	1.401907	2.487608	-0.272349	1281.593313	1.401907	2.487608
0.036333	2.504376	1.957842	1.401907	2.512940	-0.953221	1261.569288	1.401907	2.512940
0.036667	2.514514	1.962906	1.401907	2.507873	-0.680872	1268.243963	1.401907	2.507873
0.037000	2.524652	1.952779	1.396835	2.497741	-0.408523	1254.894613	1.396835	2.497741
0.037333	2.544928	1.957842	1.401907	2.507873	0.136175	1261.569288	1.401907	2.507873
0.037667	2.544928	1.947715	1.412051	2.472409	0.136175	1248.219938	1.412051	2.472409
0.038000	2.514514	1.962906	1.401907	2.507873	-0.680872	1268.243963	1.401907	2.507873
0.038333	2.519583	1.962906	1.401907	2.487608	-0.544698	1268.243963	1.401907	2.487608
0.038667	2.539859	1.957842	1.406979	2.502807	0.000000	1261.569288	1.406979	2.502807
0.039000	2.555066	1.962906	1.406979	2.492675	0.408524	1268.243963	1.406979	2.492675
0.039333	2.524652	1.967969	1.406979	2.482542	-0.408523	1274.918638	1.406979	2.482542
0.039667	2.544928	1.962906	1.401907	2.487608	0.136175	1268.243963	1.401907	2.487608
0.040000	2.539859	1.962906	1.376548	2.477476	0.000000	1268.243963	1.376548	2.477476
