5/2/2015
1:30:04 PM

0, CH+=0, CH-=199, Range=+/-10, y=a*26.8643-68.1-.131533
1, CH+=1, CH-=199, Range=+/-10, y=b*1318.19-1319.239
2, CH+=2, CH-=199, Range=+/-10, y=c
3, CH+=3, CH-=199, Range=+/-10, y=d


Time	v0	v1	v2	v3	y0	y1	y2	y3
1.892333	2.757825	1.684413	1.401907	2.477476	5.855504	901.136835	1.401907	2.477476
1.892667	2.737549	1.679349	1.396835	2.467343	5.310806	894.462160	1.396835	2.467343
1.893000	2.717273	1.669222	1.412051	2.507873	4.766108	881.112810	1.412051	2.507873
1.893333	2.737549	1.694540	1.406979	2.482542	5.310806	914.486185	1.406979	2.482542
1.893667	2.722342	1.684413	1.391763	2.487608	4.902282	901.136835	1.391763	2.487608
1.894000	2.722342	1.689476	1.386691	2.482542	4.902282	907.811510	1.386691	2.482542
1.894333	2.712204	1.684413	1.396835	2.462277	4.629933	901.136835	1.396835	2.462277
1.894667	2.707135	1.694540	1.401907	2.487608	4.493759	914.486185	1.401907	2.487608
1.895000	2.686859	1.664159	1.412051	2.512940	3.949061	874.438135	1.412051	2.512940
1.895333	2.681790	1.694540	1.381620	2.492675	3.812886	914.486185	1.381620	2.492675
1.895667	2.707135	1.694540	1.401907	2.487608	4.493759	914.486185	1.401907	2.487608
1.896000	2.712204	1.704667	1.406979	2.487608	4.629933	927.835536	1.406979	2.487608
1.896333	2.702066	1.694540	1.401907	2.492675	4.357584	914.486185	1.401907	2.492675
1.896667	2.681790	1.679349	1.401907	2.497741	3.812886	894.462160	1.401907	2.497741
1.897000	2.702066	1.664159	1.401907	2.492675	4.357584	874.438135	1.401907	2.492675
1.897333	2.686859	1.674286	1.412051	2.487608	3.949061	887.787485	1.412051	2.487608
1.897667	2.702066	1.679349	1.406979	2.487608	4.357584	894.462160	1.406979	2.487608
1.898000	2.681790	1.684413	1.396835	2.477476	3.812886	901.136835	1.396835	2.477476
1.898333	2.691928	1.679349	1.401907	2.472409	4.085235	894.462160	1.401907	2.472409
1.898667	2.676721	1.694540	1.396835	2.467343	3.676712	914.486185	1.396835	2.467343
