,CH1,CH2
Second,Volt,Volt
9.80000e-03,-4.20e-01,-1.20e-01, 
9.84000e-03,-4.00e-01,-1.20e-01, 
9.88000e-03,-1.80e-01,-1.60e-01, 
9.92000e-03,-1.60e-01,-1.60e-01, 
9.96000e-03,6.00e-02,-1.60e-01, 
1.00000e-02,1.00e-01,-1.60e-01, 
1.00400e-02,3.00e-01,-1.80e-01, 
1.00800e-02,3.40e-01,-1.80e-01, 
1.01200e-02,5.20e-01,-1.60e-01, 
1.01600e-02,5.40e-01,-1.80e-01, 
1.02000e-02,7.20e-01,-1.60e-01, 
1.02400e-02,7.20e-01,-1.60e-01, 
1.02800e-02,8.60e-01,-1.80e-01, 
1.03200e-02,8.80e-01,-1.60e-01, 
1.03600e-02,9.60e-01,-1.20e-01, 
1.04000e-02,9.60e-01,-1.40e-01, 
1.04400e-02,9.80e-01,-1.00e-01, 
1.04800e-02,1.00e+00,-1.00e-01, 
1.05200e-02,9.60e-01,-8.00e-02, 
1.05600e-02,9.60e-01,-8.00e-02, 
1.06000e-02,8.60e-01,-4.00e-02, 
1.06400e-02,8.60e-01,-2.00e-02, 
1.06800e-02,7.40e-01,0.00e+00, 
1.07200e-02,7.40e-01,0.00e+00, 
1.07600e-02,5.40e-01,4.00e-02, 
1.08000e-02,5.40e-01,4.00e-02, 
1.08400e-02,3.40e-01,6.00e-02, 
1.08800e-02,3.40e-01,6.00e-02, 
1.09200e-02,1.20e-01,8.00e-02, 
1.09600e-02,1.00e-01,8.00e-02, 
1.10000e-02,-1.60e-01,1.00e-01, 
1.10400e-02,-1.60e-01,1.00e-01, 
1.10800e-02,-3.80e-01,1.20e-01, 
1.11200e-02,-4.00e-01,1.20e-01, 
1.11600e-02,-6.00e-01,1.00e-01, 
1.12000e-02,-6.00e-01,1.20e-01, 
1.12400e-02,-7.60e-01,8.00e-02, 
1.12800e-02,-7.80e-01,1.00e-01, 
1.13200e-02,-8.80e-01,8.00e-02, 
1.13600e-02,-8.80e-01,6.00e-02, 
1.14000e-02,-9.60e-01,8.00e-02, 
1.14400e-02,-9.80e-01,6.00e-02, 
1.14800e-02,-9.40e-01,2.00e-02, 
1.15200e-02,-9.60e-01,2.00e-02, 
1.15600e-02,-8.80e-01,-2.00e-02, 
1.16000e-02,-8.80e-01,-2.00e-02, 
1.16400e-02,-7.80e-01,-6.00e-02, 
1.16800e-02,-7.40e-01,-6.00e-02, 
1.17200e-02,-6.20e-01,-8.00e-02, 
1.17600e-02,-6.00e-01,-8.00e-02, 
1.18000e-02,-4.20e-01,-1.20e-01, 
1.18400e-02,-4.00e-01,-1.20e-01, 
1.18800e-02,-1.80e-01,-1.60e-01, 
1.19200e-02,-1.60e-01,-1.60e-01, 
1.19600e-02,6.00e-02,-1.60e-01, 
