3517350928.653000	0.250582	2.732560	1092.449532
3517350928.667000	0.398444	2.727497	1085.687936
3517350928.682000	0.694168	2.732560	1092.449532
3517350928.696000	0.694168	2.737624	1085.687936
3517350928.718000	0.102720	2.727497	1085.687936
3517350928.732000	0.694168	2.732560	1085.687936
3517350928.748000	0.546306	2.727497	1092.449532
3517350928.764000	0.989893	2.732560	1085.687936
3517350928.779000	0.694168	2.727497	1085.687936
3517350928.795000	0.250582	2.727497	1099.211129
3517350928.812000	0.102720	2.737624	1092.449532
3517350928.828000	0.546306	2.727497	1085.687936
3517350928.873000	0.250582	2.732560	1099.211129
3517350928.889000	0.250582	2.727497	1085.687936
3517350928.921000	0.398444	2.732560	1092.449532
3517350928.938000	0.546306	2.732560	1092.449532
3517350928.959000	0.250582	2.727497	1078.926339
3517350928.975000	0.250582	2.732560	1092.449532
3517350928.991000	0.694168	2.732560	1092.449532
3517350929.022000	0.546306	2.727497	1099.211129
3517350929.037000	0.398444	2.732560	1092.449532
3517350929.053000	0.250582	2.732560	1092.449532
3517350929.069000	0.398444	2.732560	1085.687936
3517350929.084000	0.250582	2.732560	1085.687936
3517350929.101000	0.398444	2.732560	1099.211129
3517350929.116000	0.842030	2.732560	1092.449532
3517350929.161000	0.989893	2.737624	1099.211129
3517350929.193000	0.546306	2.727497	1099.211129
3517350929.209000	0.842030	2.727497	1092.449532
3517350929.238000	0.250582	2.737624	1085.687936
3517350929.278000	0.250582	2.732560	1085.687936
3517350929.298000	0.250582	2.732560	1092.449532
3517350929.356000	0.546306	2.727497	1078.926339
3517350929.367000	0.694168	2.727497	1092.449532
3517350929.394000	0.546306	2.732560	1085.687936
3517350929.422000	0.546306	2.732560	1085.687936
3517350929.451000	0.989893	2.732560	1092.449532
3517350929.502000	0.546306	2.732560	1092.449532
3517350929.532000	0.694168	2.727497	1092.449532
3517350929.558000	0.102720	2.727497	1078.926339
3517350929.569000	0.250582	2.732560	1085.687936
3517350929.584000	0.546306	2.732560	1085.687936
3517350929.611000	0.102720	2.732560	1092.449532
3517350929.641000	0.842030	2.722433	1085.687936
3517350929.653000	0.842030	2.727497	1092.449532
3517350929.666000	0.250582	2.727497	1092.449532
3517350929.675000	0.398444	2.732560	1092.449532
3517350929.687000	0.842030	2.722433	1092.449532
3517350929.702000	0.398444	2.727497	1085.687936
3517350929.731000	0.546306	2.732560	1085.687936
3517350929.740000	3.207823	2.337606	1085.687936
3517350929.754000	4.538582	2.357860	1078.926339
3517350929.764000	4.834306	2.357860	1065.403146
3517350929.798000	4.242857	2.367987	1072.164742
3517350929.824000	4.094995	2.378114	1078.926339
3517350929.835000	3.799271	2.367987	1072.164742
3517350929.848000	4.242857	2.378114	1078.926339
3517350929.886000	4.390720	2.373051	1072.164742
3517350929.899000	4.538582	2.357860	1072.164742
3517350929.926000	4.538582	2.367987	1051.879952
3517350929.940000	3.947133	2.357860	1065.403146
3517350929.966000	4.094995	2.367987	1051.879952
3517350929.980000	4.242857	2.362924	1058.641549
3517350930.006000	4.538582	2.362924	1051.879952
3517350930.031000	4.094995	2.352797	1045.118355
3517350930.045000	4.538582	2.357860	1051.879952
3517350930.059000	4.094995	2.347733	1045.118355
3517350930.072000	4.094995	2.357860	1051.879952
3517350930.099000	3.503547	2.352797	1051.879952
3517350930.127000	3.947133	2.357860	1045.118355
3517350930.171000	4.538582	2.352797	1038.356759
3517350930.199000	3.947133	2.357860	1038.356759
3517350930.221000	4.390720	2.342670	1031.595162
3517350930.230000	4.094995	2.352797	1045.118355
3517350930.265000	4.094995	2.342670	1038.356759
3517350930.277000	3.947133	2.352797	1024.833565
3517350930.326000	4.538582	2.367987	1031.595162
3517350930.352000	4.538582	2.352797	1018.071969
3517350930.370000	4.094995	2.362924	1018.071969
3517350930.405000	4.686444	2.362924	1024.833565
3517350930.415000	3.947133	2.352797	1018.071969
3517350930.439000	4.242857	2.357860	1018.071969
3517350930.474000	4.242857	2.352797	1018.071969
3517350930.497000	4.094995	2.347733	997.787178
3517350930.527000	3.947133	2.357860	1011.310372
3517350930.540000	3.947133	2.362924	1004.548775
3517350930.552000	4.538582	2.352797	1004.548775
3517350930.566000	4.094995	2.357860	1011.310372
3517350930.595000	4.094995	2.352797	997.787178
3517350930.608000	4.538582	2.362924	991.025582
3517350930.631000	4.094995	2.357860	997.787178
3517350930.643000	3.947133	2.347733	997.787178
3517350930.662000	4.094995	2.362924	977.502388
3517350930.685000	4.242857	2.342670	997.787178
3517350930.700000	4.686444	2.357860	991.025582
3517350930.714000	4.686444	2.357860	991.025582
3517350930.744000	4.094995	2.352797	991.025582
3517350930.757000	3.799271	2.357860	984.263985
3517350930.771000	4.538582	2.352797	984.263985
3517350930.793000	4.390720	2.352797	991.025582
3517350930.807000	4.390720	2.347733	984.263985
3517350930.832000	4.686444	2.362924	977.502388
3517350930.847000	4.390720	2.367987	977.502388
3517350930.882000	4.094995	2.367987	977.502388
3517350930.897000	3.947133	2.357860	963.979195
3517350930.924000	4.094995	2.352797	970.740792
3517350930.940000	4.094995	2.362924	977.502388
3517350930.968000	3.947133	2.342670	970.740792
3517350930.988000	4.538582	2.352797	970.740792
3517350931.003000	3.947133	2.352797	970.740792
3517350931.030000	4.094995	2.352797	957.217598
3517350931.044000	4.242857	2.342670	963.979195
3517350931.061000	3.947133	2.352797	957.217598
3517350931.076000	4.094995	2.347733	957.217598
3517350931.106000	4.390720	2.347733	957.217598
3517350931.122000	4.242857	2.357860	957.217598
3517350931.137000	4.538582	2.347733	950.456002
3517350931.173000	4.390720	2.357860	950.456002
3517350931.188000	4.390720	2.357860	950.456002
3517350931.216000	4.390720	2.357860	943.694405
3517350931.231000	4.242857	2.352797	943.694405
3517350931.246000	4.686444	2.357860	943.694405
3517350931.262000	4.242857	2.347733	930.171211
3517350931.278000	0.842030	2.464194	936.932808
