3517350693.973000	0.989893	2.666735	1261.489450
3517350694.031000	0.694168	2.661671	1261.489450
3517350694.047000	0.546306	2.666735	1261.489450
3517350694.064000	0.398444	2.661671	1261.489450
3517350694.081000	0.842030	2.671798	1254.727853
3517350694.099000	0.694168	2.671798	1268.251047
3517350694.115000	0.398444	2.671798	1254.727853
3517350694.132000	0.546306	2.671798	1254.727853
3517350694.149000	0.250582	2.671798	1247.966257
3517350694.166000	0.842030	2.666735	1261.489450
3517350694.183000	0.694168	2.666735	1261.489450
3517350694.210000	0.842030	2.666735	1254.727853
3517350694.238000	0.546306	2.671798	1254.727853
3517350694.255000	0.546306	2.666735	1261.489450
3517350694.271000	0.546306	2.666735	1268.251047
3517350694.302000	0.694168	2.666735	1261.489450
3517350694.318000	0.398444	2.671798	1247.966257
3517350694.331000	0.989893	2.671798	1254.727853
3517350694.382000	0.842030	2.676862	1254.727853
3517350694.393000	0.989893	2.676862	1268.251047
3517350694.418000	0.546306	2.671798	1268.251047
3517350694.468000	0.398444	2.671798	1241.204660
3517350694.487000	1.137755	2.671798	1261.489450
3517350694.506000	0.546306	2.671798	1247.966257
3517350694.524000	0.842030	2.671798	1254.727853
3517350694.549000	0.398444	2.666735	1261.489450
3517350694.568000	0.989893	2.666735	1254.727853
3517350694.613000	0.989893	2.671798	1261.489450
3517350694.638000	0.398444	2.676862	1254.727853
3517350694.656000	0.989893	2.666735	1261.489450
3517350694.671000	0.398444	2.671798	1254.727853
3517350694.704000	0.250582	2.666735	1254.727853
3517350694.745000	0.398444	2.666735	1261.489450
3517350694.762000	0.989893	2.671798	1254.727853
3517350694.778000	0.694168	2.671798	1261.489450
3517350694.793000	0.842030	2.671798	1261.489450
3517350694.827000	0.398444	2.671798	1254.727853
3517350694.842000	0.842030	2.666735	1254.727853
3517350694.879000	0.398444	2.671798	1254.727853
3517350694.894000	0.842030	2.671798	1261.489450
3517350694.908000	0.398444	2.666735	1254.727853
3517350694.937000	0.842030	2.671798	1268.251047
3517350694.975000	0.842030	2.666735	1254.727853
3517350695.012000	1.137755	2.661671	1247.966257
3517350695.026000	0.842030	2.671798	1261.489450
3517350695.040000	0.694168	2.666735	1254.727853
3517350695.054000	0.546306	2.671798	1254.727853
3517350695.074000	0.546306	2.671798	1261.489450
3517350695.086000	0.694168	2.666735	1261.489450
3517350695.100000	0.250582	2.666735	1261.489450
3517350695.111000	0.250582	2.671798	1247.966257
3517350695.126000	0.250582	2.676862	1261.489450
3517350695.149000	0.546306	2.671798	1261.489450
3517350695.161000	0.546306	2.666735	1268.251047
3517350695.173000	0.398444	2.666735	1254.727853
3517350695.198000	0.250582	2.666735	1261.489450
3517350695.228000	0.694168	2.666735	1254.727853
3517350695.245000	0.694168	2.666735	1254.727853
3517350695.283000	0.398444	2.671798	1261.489450
3517350695.314000	0.398444	2.666735	1254.727853
3517350695.339000	0.398444	2.666735	1247.966257
3517350695.373000	0.398444	2.671798	1261.489450
3517350695.428000	0.842030	2.666735	1261.489450
3517350695.451000	0.842030	2.666735	1247.966257
3517350695.482000	0.842030	2.661671	1254.727853
3517350695.494000	0.546306	2.666735	1254.727853
3517350695.507000	0.989893	2.661671	1247.966257
3517350695.517000	0.842030	2.676862	1254.727853
3517350695.544000	1.729203	2.464194	1241.204660
3517350695.559000	6.165064	2.292034	1241.204660
3517350695.568000	6.165064	2.292034	1247.966257
3517350695.590000	4.094995	2.292034	1234.443063
3517350695.603000	3.207823	2.292034	1241.204660
3517350695.616000	4.686444	2.286971	1234.443063
